DFT, Frequency Response Magnitude
6906.77, 15.508438
6912.16, 15.502971
6917.54, 15.501304
6922.92, 15.500446
6928.31, 15.494370
6933.69, 15.483389
6939.07, 15.487253
6944.46, 15.476813
6949.84, 15.469308
6955.22, 15.460531
6960.61, 15.451090
6965.99, 15.448171
6971.37, 15.444332
6976.76, 15.432444
6982.14, 15.435431
6987.52, 15.429292
6992.91, 15.415698
6998.29, 15.414810
7003.67, 15.402377
7009.06, 15.401130
7014.44, 15.396361
7019.82, 15.390496
7025.21, 15.380637
7030.59, 15.387912
7035.97, 15.380408
7041.36, 15.373023
7046.74, 15.363555
7052.12, 15.353956
7057.51, 15.351555
7062.89, 15.353275
7068.27, 15.334799
7073.66, 15.331547
7079.04, 15.326212
7084.42, 15.320135
7089.81, 15.310431
7095.19, 15.309856
7100.57, 15.300903
7105.96, 15.300494
7111.34, 15.286482
7116.72, 15.283189
7122.11, 15.282132
7127.49, 15.266549
7132.87, 15.272916
7138.26, 15.264102
7143.64, 15.252293
7149.02, 15.249021
7154.41, 15.241489
7159.79, 15.231568
7165.17, 15.239690
7170.56, 15.225713
7175.94, 15.222631
7181.32, 15.216496
7186.71, 15.214994
7192.09, 15.204234
7197.47, 15.203287
7202.86, 15.201759
7208.24, 15.189819
7213.62, 15.178973
7219.01, 15.177289
7224.39, 15.176221
7229.77, 15.163238
7235.16, 15.163165
7240.54, 15.150099
7245.92, 15.159858
7251.31, 15.140185
7256.69, 15.139459
7262.07, 15.139027
7267.46, 15.128245
7272.84, 15.121668
7278.22, 15.112278
7283.61, 15.108044
7288.99, 15.104486
7294.37, 15.101467
7299.76, 15.096761
7305.14, 15.087083
7310.52, 15.090676
7315.91, 15.082255
7321.29, 15.071231
7326.67, 15.068790
7332.06, 15.051242
7337.44, 15.052819
7342.82, 15.049363
7348.21, 15.040313
7353.59, 15.033957
7358.97, 15.025726
7364.36, 15.028567
7369.74, 15.018284
7375.12, 15.007264
7380.51, 15.005377
7385.89, 15.007455
7391.27, 14.996768
7396.66, 14.997726
7402.04, 14.982301
7407.42, 14.980553
7412.81, 14.972406
7418.19, 14.967935
7423.57, 14.967440
7428.96, 14.958275
7434.34, 14.949203
7439.72, 14.943790
7445.10, 14.942637
7450.49, 14.930871
7455.87, 14.928991
7461.25, 14.930083
7466.64, 14.922587
7472.02, 14.913950
7477.40, 14.908401
7482.79, 14.899361
7488.17, 14.903991
7493.55, 14.891463
7498.94, 14.881751
7504.32, 14.871604
7509.70, 14.882076
7515.09, 14.870803
7520.47, 14.858362
7525.85, 14.865387
7531.24, 14.852386
7536.62, 14.852630
7542.00, 14.841109
7547.39, 14.831215
7552.77, 14.828096
7558.15, 14.823385
7563.54, 14.822302
7568.92, 14.816599
7574.30, 14.805889
7579.69, 14.809329
7585.07, 14.805576
7590.45, 14.793321
7595.84, 14.788044
7601.22, 14.776981
7606.60, 14.777014
7611.99, 14.762327
7617.37, 14.758349
7622.75, 14.757614
7628.14, 14.747701
7633.52, 14.745685
7638.90, 14.732885
7644.29, 14.737135
7649.67, 14.727385
7655.05, 14.728629
7660.44, 14.716254
7665.82, 14.716768
7671.20, 14.715622
7676.59, 14.710642
7681.97, 14.695173
7687.35, 14.688356
7692.74, 14.686428
7698.12, 14.680786
7703.50, 14.672867
7708.89, 14.667692
7714.27, 14.667091
7719.65, 14.658166
7725.04, 14.652167
7730.42, 14.645842
7735.80, 14.641402
7741.19, 14.632469
7746.57, 14.633218
7751.95, 14.627726
7757.34, 14.626861
7762.72, 14.626686
7768.10, 14.613912
7773.49, 14.596073
7778.87, 14.599619
7784.25, 14.600925
7789.64, 14.597871
7795.02, 14.591613
7800.40, 14.578186
7805.79, 14.578293
7811.17, 14.573307
7816.55, 14.561181
7821.94, 14.557124
7827.32, 14.549435
7832.70, 14.545610
7838.09, 14.536969
7843.47, 14.540098
7848.85, 14.538260
7854.24, 14.519630
7859.62, 14.513834
7865.00, 14.502832
7870.39, 14.504992
7875.77, 14.509318
7881.15, 14.503401
7886.54, 14.496475
7891.92, 14.484728
7897.30, 14.488776
7902.69, 14.475592
7908.07, 14.474985
7913.45, 14.463349
7918.84, 14.459554
7924.22, 14.458657
7929.60, 14.452682
7934.99, 14.449111
7940.37, 14.444695
7945.75, 14.438580
7951.14, 14.422741
7956.52, 14.425780
7961.90, 14.419175
7967.29, 14.414412
7972.67, 14.404881
7978.05, 14.398309
7983.44, 14.396183
7988.82, 14.388353
7994.20, 14.385239
7999.58, 14.381702
8004.97, 14.377577
8010.35, 14.368637
8015.73, 14.364131
8021.12, 14.358044
8026.50, 14.356544
8031.88, 14.349639
8037.27, 14.346682
8042.65, 14.348355
8048.03, 14.333763
8053.42, 14.330581
8058.80, 14.337585
8064.18, 14.312523
8069.57, 14.310773
8074.95, 14.302108
8080.33, 14.311243
8085.72, 14.298987
8091.10, 14.295888
8096.48, 14.289423
8101.87, 14.279572
8107.25, 14.269182
8112.63, 14.267414
8118.02, 14.266392
8123.40, 14.264148
8128.78, 14.252815
8134.17, 14.251104
8139.55, 14.244573
8144.93, 14.238330
8150.32, 14.237892
8155.70, 14.223119
8161.08, 14.225724
8166.47, 14.224163
8171.85, 14.216124
8177.23, 14.210876
8182.62, 14.209044
8188.00, 14.198267
8193.38, 14.188405
8198.77, 14.178263
8204.15, 14.188819
8209.53, 14.182029
8214.92, 14.177224
8220.30, 14.165118
8225.68, 14.163888
8231.07, 14.149127
8236.45, 14.150926
8241.83, 14.150568
8247.22, 14.149849
8252.60, 14.140315
8257.98, 14.131756
8263.37, 14.132970
8268.75, 14.125593
8274.13, 14.115386
8279.52, 14.103210
8284.90, 14.118645
8290.28, 14.101892
8295.67, 14.101560
8301.05, 14.097775
8306.43, 14.088804
8311.82, 14.080359
8317.20, 14.076762
8322.58, 14.067307
8327.97, 14.071851
8333.35, 14.057557
8338.73, 14.058860
8344.12, 14.049004
8349.50, 14.048519
8354.88, 14.048401
8360.27, 14.037230
8365.65, 14.032088
8371.03, 14.028064
8376.42, 14.021714
8381.80, 14.020932
8387.18, 14.012855
8392.57, 14.002094
8397.95, 14.000126
8403.33, 13.997643
8408.72, 13.995660
8414.10, 13.984800
8419.48, 13.981230
8424.87, 13.976256
8430.25, 13.967075
8435.63, 13.967582
8441.02, 13.962414
8446.40, 13.958923
8451.78, 13.951414
8457.17, 13.942644
8462.55, 13.949310
8467.93, 13.938848
8473.32, 13.929213
8478.70, 13.923293
8484.08, 13.918309
8489.47, 13.910538
8494.85, 13.904608
8500.23, 13.905961
8505.62, 13.894374
8511.00, 13.894565
8516.38, 13.887076
8521.77, 13.882686
8527.15, 13.875032
8532.53, 13.884012
8537.92, 13.864595
8543.30, 13.864927
8548.68, 13.864075
8554.06, 13.857072
8559.45, 13.858209
8564.83, 13.843534
8570.21, 13.842360
8575.60, 13.837674
8580.98, 13.831511
8586.36, 13.825381
8591.75, 13.815077
8597.13, 13.811918
8602.51, 13.807304
8607.90, 13.812836
8613.28, 13.804194
8618.66, 13.796639
8624.05, 13.787718
8629.43, 13.788849
8634.81, 13.781345
8640.20, 13.775084
8645.58, 13.773299
8650.96, 13.759991
8656.35, 13.759948
8661.73, 13.761700
8667.11, 13.747812
8672.50, 13.748937
8677.88, 13.740516
8683.26, 13.737919
8688.65, 13.728850
8694.03, 13.730524
8699.41, 13.715790
8704.80, 13.722275
8710.18, 13.703890
8715.56, 13.695453
8720.95, 13.703449
8726.33, 13.690664
8731.71, 13.696094
8737.10, 13.685493
8742.48, 13.683786
8747.86, 13.681008
8753.25, 13.673192
8758.63, 13.670338
8764.01, 13.662324
8769.40, 13.658943
8774.78, 13.653105
8780.16, 13.647453
8785.55, 13.644477
8790.93, 13.643778
8796.31, 13.639004
8801.70, 13.627153
8807.08, 13.623366
8812.46, 13.621117
8817.85, 13.621367
8823.23, 13.600747
8828.61, 13.611277
8834.00, 13.594480
8839.38, 13.596304
8844.76, 13.584563
8850.15, 13.590652
8855.53, 13.588021
8860.91, 13.575964
8866.30, 13.564536
8871.68, 13.557722
8877.06, 13.560929
8882.45, 13.554245
8887.83, 13.548544
8893.21, 13.549623
8898.60, 13.546370
8903.98, 13.535382
8909.36, 13.525546
8914.75, 13.526994
8920.13, 13.532096
8925.51, 13.518311
8930.90, 13.517152
8936.28, 13.500052
8941.66, 13.503364
8947.05, 13.501425
8952.43, 13.491103
8957.81, 13.480136
8963.20, 13.489443
8968.58, 13.476481
8973.96, 13.466587
8979.35, 13.463993
8984.73, 13.472930
8990.11, 13.459792
8995.50, 13.459111
9000.88, 13.454544
9006.26, 13.446799
9011.65, 13.433154
9017.03, 13.437177
9022.41, 13.431997
9027.80, 13.432480
9033.18, 13.427402
9038.56, 13.420959
9043.95, 13.417023
9049.33, 13.411480
9054.71, 13.397056
9060.10, 13.393572
9065.48, 13.395583
9070.86, 13.385777
9076.25, 13.386584
9081.63, 13.385971
9087.01, 13.370654
9092.40, 13.371298
9097.78, 13.357148
9103.16, 13.359668
9108.54, 13.352285
9113.93, 13.347693
9119.31, 13.349068
9124.69, 13.332877
9130.08, 13.341180
9135.46, 13.336471
9140.84, 13.327629
9146.23, 13.324299
9151.61, 13.326798
9156.99, 13.316250
9162.38, 13.307643
9167.76, 13.308637
9173.14, 13.290208
9178.53, 13.294523
9183.91, 13.283454
9189.29, 13.282963
9194.68, 13.279860
9200.06, 13.276392
9205.44, 13.268948
9210.83, 13.272905
9216.21, 13.261784
9221.59, 13.252805
9226.98, 13.245818
9232.36, 13.251086
9237.74, 13.239091
9243.13, 13.232131
9248.51, 13.231792
9253.89, 13.235372
9259.28, 13.225514
9264.66, 13.218272
9270.04, 13.217711
9275.43, 13.213801
9280.81, 13.203163
9286.19, 13.202411
9291.58, 13.198143
9296.96, 13.191751
9302.34, 13.191342
9307.73, 13.179619
9313.11, 13.183195
9318.49, 13.170987
9323.88, 13.171213
9329.26, 13.166535
9334.64, 13.160703
9340.03, 13.156902
9345.41, 13.157035
9350.79, 13.148848
9356.18, 13.146359
9361.56, 13.136499
9366.94, 13.130844
9372.33, 13.125189
9377.71, 13.123910
9383.09, 13.116698
9388.48, 13.113747
9393.86, 13.114468
9399.24, 13.103716
9404.63, 13.101356
9410.01, 13.098720
9415.39, 13.091598
9420.78, 13.087384
9426.16, 13.079017
9431.54, 13.079034
9436.93, 13.071881
9442.31, 13.069828
9447.69, 13.061143
9453.08, 13.062422
9458.46, 13.059273
9463.84, 13.046514
9469.23, 13.039620
9474.61, 13.038788
9479.99, 13.034701
9485.38, 13.024455
9490.76, 13.032983
9496.14, 13.021191
9501.53, 13.018217
9506.91, 13.012554
9512.29, 13.008266
9517.68, 13.006943
9523.06, 12.995243
9528.44, 12.993134
9533.83, 12.996260
9539.21, 12.985350
9544.59, 12.982643
9549.98, 12.981955
9555.36, 12.975688
9560.74, 12.971584
9566.13, 12.963860
9571.51, 12.954472
9576.89, 12.955777
9582.28, 12.947720
9587.66, 12.943721
9593.04, 12.933255
9598.43, 12.945114
9603.81, 12.925780
9609.19, 12.917836
9614.58, 12.924083
9619.96, 12.921128
9625.34, 12.912758
9630.73, 12.908311
9636.11, 12.905092
9641.49, 12.895180
9646.88, 12.895317
9652.26, 12.894028
9657.64, 12.886210
9663.02, 12.883711
9668.41, 12.872928
9673.79, 12.873698
9679.17, 12.863946
9684.56, 12.869465
9689.94, 12.854831
9695.32, 12.855516
9700.71, 12.856281
9706.09, 12.844419
9711.47, 12.841058
9716.86, 12.834943
9722.24, 12.840949
9727.62, 12.827508
9733.01, 12.834350
9738.39, 12.818785
9743.77, 12.817588
9749.16, 12.808752
9754.54, 12.806593
9759.92, 12.809269
9765.31, 12.799352
9770.69, 12.797050
9776.07, 12.785541
9781.46, 12.786916
9786.84, 12.782311
9792.22, 12.774952
9797.61, 12.764871
9802.99, 12.769209
9808.37, 12.764981
9813.76, 12.749945
9819.14, 12.749269
9824.52, 12.747513
9829.91, 12.751537
9835.29, 12.733241
9840.67, 12.737019
9846.06, 12.731431
9851.44, 12.732134
9856.82, 12.722423
9862.21, 12.714149
9867.59, 12.710258
9872.97, 12.706453
9878.36, 12.711134
9883.74, 12.694736
9889.12, 12.693244
9894.51, 12.688742
9899.89, 12.684680
9905.27, 12.682267
9910.66, 12.677747
9916.04, 12.681528
9921.42, 12.666484
9926.81, 12.668366
9932.19, 12.653733
9937.57, 12.655778
9942.96, 12.652063
9948.34, 12.649207
9953.72, 12.647025
9959.11, 12.636416
9964.49, 12.637264
9969.87, 12.631042
9975.26, 12.626826
9980.64, 12.615096
9986.02, 12.619805
9991.41, 12.609417
9996.79, 12.608002
10002.17, 12.604971
10007.56, 12.597230
10012.94, 12.594386
10018.32, 12.590644
10023.71, 12.581121
10029.09, 12.579213
10034.47, 12.575962
10039.86, 12.572852
10045.24, 12.567604
10050.62, 12.567649
10056.01, 12.557813
10061.39, 12.556497
10066.77, 12.553078
10072.16, 12.548969
10077.54, 12.551964
10082.92, 12.537246
10088.31, 12.540828
10093.69, 12.527554
10099.07, 12.533121
10104.46, 12.507740
10109.84, 12.513391
10115.22, 12.514443
10120.61, 12.506810
10125.99, 12.509720
10131.37, 12.497940
10136.76, 12.499034
10142.14, 12.484627
10147.52, 12.481833
10152.91, 12.485854
10158.29, 12.481313
10163.67, 12.469528
10169.06, 12.468147
10174.44, 12.462700
10179.82, 12.459102
10185.21, 12.455666
10190.59, 12.443917
10195.97, 12.452498
10201.35, 12.444032
10206.74, 12.437418
10212.12, 12.431570
10217.50, 12.429296
10222.89, 12.427866
10228.27, 12.419107
10233.65, 12.413934
10239.04, 12.404389
10244.42, 12.406384
10249.80, 12.407730
10255.19, 12.398983
10260.57, 12.405157
10265.95, 12.398955
10271.34, 12.381354
10276.72, 12.390986
10282.10, 12.377488
10287.49, 12.380600
10292.87, 12.367241
10298.25, 12.363040
10303.64, 12.357241
10309.02, 12.360067
10314.40, 12.352110
10319.79, 12.354633
10325.17, 12.342555
10330.55, 12.339470
10335.94, 12.336920
10341.32, 12.329187
10346.70, 12.321205
10352.09, 12.323668
10357.47, 12.322021
10362.85, 12.317236
10368.24, 12.314942
10373.62, 12.306211
10379.00, 12.308116
10384.39, 12.293187
10389.77, 12.291096
10395.15, 12.289865
10400.54, 12.286988
10405.92, 12.267423
10411.30, 12.274163
10416.69, 12.281105
10422.07, 12.268481
10427.45, 12.266900
10432.84, 12.263854
10438.22, 12.264725
10443.60, 12.249605
10448.99, 12.247946
10454.37, 12.244565
10459.75, 12.246761
10465.14, 12.237154
10470.52, 12.232266
10475.90, 12.224728
10481.29, 12.219759
10486.67, 12.224380
10492.05, 12.216940
10497.44, 12.204803
10502.82, 12.209344
10508.20, 12.197510
10513.59, 12.198286
10518.97, 12.194063
10524.35, 12.192300
10529.74, 12.188798
10535.12, 12.182772
10540.50, 12.181131
10545.89, 12.174407
10551.27, 12.165864
10556.65, 12.169863
10562.04, 12.161504
10567.42, 12.154474
10572.80, 12.156988
10578.19, 12.150362
10583.57, 12.135620
10588.95, 12.133990
10594.34, 12.130215
10599.72, 12.132354
10605.10, 12.126375
10610.49, 12.115965
10615.87, 12.118425
10621.25, 12.112772
10626.64, 12.106462
10632.02, 12.108036
10637.40, 12.112956
10642.79, 12.096859
10648.17, 12.091353
10653.55, 12.086949
10658.94, 12.080073
10664.32, 12.082674
10669.70, 12.068863
10675.09, 12.081876
10680.47, 12.077506
10685.85, 12.060075
10691.24, 12.072002
10696.62, 12.057941
10702.00, 12.056177
10707.39, 12.054499
10712.77, 12.046258
10718.15, 12.041891
10723.54, 12.038488
10728.92, 12.034130
10734.30, 12.029624
10739.69, 12.035604
10745.07, 12.029822
10750.45, 12.016533
10755.83, 12.008114
10761.22, 12.008222
10766.60, 11.999155
10771.98, 11.998418
10777.37, 11.991758
10782.75, 11.985456
10788.13, 11.986266
10793.52, 11.988807
10798.90, 11.981149
10804.28, 11.975808
10809.67, 11.972607
10815.05, 11.979861
10820.43, 11.961605
10825.82, 11.965472
10831.20, 11.955901
10836.58, 11.967794
10841.97, 11.942757
10847.35, 11.951963
10852.73, 11.943308
10858.12, 11.929216
10863.50, 11.929251
10868.88, 11.932817
10874.27, 11.929977
10879.65, 11.924335
10885.03, 11.915035
10890.42, 11.908586
10895.80, 11.906855
10901.18, 11.907560
10906.57, 11.899011
10911.95, 11.892240
10917.33, 11.890313
10922.72, 11.885366
10928.10, 11.876245
10933.48, 11.883967
10938.87, 11.877050
10944.25, 11.874711
10949.63, 11.864152
10955.02, 11.871215
10960.40, 11.863175
10965.78, 11.854927
10971.17, 11.849699
10976.55, 11.850687
10981.93, 11.842659
10987.32, 11.835549
10992.70, 11.837175
10998.08, 11.837552
11003.47, 11.826702
11008.85, 11.831716
11014.23, 11.824013
11019.62, 11.806257
11025.00, 11.819240
11030.38, 11.800442
11035.77, 11.805005
11041.15, 11.797741
11046.53, 11.791871
11051.92, 11.785470
11057.30, 11.790940
11062.68, 11.784436
11068.07, 11.780215
11073.45, 11.774055
11078.83, 11.771622
11084.22, 11.765450
11089.60, 11.764360
11094.98, 11.752220
11100.37, 11.761735
11105.75, 11.753070
11111.13, 11.746905
11116.52, 11.743784
11121.90, 11.738134
11127.28, 11.742255
11132.67, 11.735518
11138.05, 11.724365
11143.43, 11.723545
11148.82, 11.720505
11154.20, 11.721037
11159.58, 11.702414
11164.97, 11.710330
11170.35, 11.706497
11175.73, 11.706214
11181.12, 11.698847
11186.50, 11.691601
11191.88, 11.689532
11197.27, 11.691955
11202.65, 11.687894
11208.03, 11.679092
11213.42, 11.672359
11218.80, 11.670782
11224.18, 11.666079
11229.57, 11.660376
11234.95, 11.655970
11240.33, 11.645336
11245.72, 11.644083
11251.10, 11.642196
11256.48, 11.640630
11261.87, 11.643424
11267.25, 11.628230
11272.63, 11.628824
11278.02, 11.622111
11283.40, 11.624287
11288.78, 11.624613
11294.17, 11.611516
11299.55, 11.610256
11304.93, 11.605930
11310.31, 11.602338
11315.70, 11.593316
11321.08, 11.594234
11326.46, 11.589577
11331.85, 11.586237
11337.23, 11.581244
11342.61, 11.579099
11348.00, 11.567069
11353.38, 11.572819
11358.76, 11.562941
11364.15, 11.554982
11369.53, 11.553137
11374.91, 11.551458
11380.30, 11.550324
11385.68, 11.541620
11391.06, 11.542836
11396.45, 11.535101
11401.83, 11.539664
11407.21, 11.529713
11412.60, 11.525147
11417.98, 11.523492
11423.36, 11.520338
11428.75, 11.517616
11434.13, 11.518386
11439.51, 11.506972
11444.90, 11.502316
11450.28, 11.500732
11455.66, 11.493567
11461.05, 11.494687
11466.43, 11.494005
11471.81, 11.488950
11477.20, 11.481958
11482.58, 11.477997
11487.96, 11.475747
11493.35, 11.472595
11498.73, 11.470790
11504.11, 11.461943
11509.50, 11.464674
11514.88, 11.449438
11520.26, 11.449767
11525.65, 11.449974
11531.03, 11.439874
11536.41, 11.445067
11541.80, 11.434494
11547.18, 11.434218
11552.56, 11.427911
11557.95, 11.429012
11563.33, 11.429811
11568.71, 11.420035
11574.10, 11.414438
11579.48, 11.412773
11584.86, 11.407105
11590.25, 11.395805
11595.63, 11.392238
11601.01, 11.391579
11606.40, 11.393712
11611.78, 11.381266
11617.16, 11.385942
11622.55, 11.383396
11627.93, 11.365276
11633.31, 11.374485
11638.70, 11.371837
11644.08, 11.365707
11649.46, 11.363480
11654.85, 11.359258
11660.23, 11.354284
11665.61, 11.353662
11671.00, 11.350962
11676.38, 11.338655
11681.76, 11.329706
11687.15, 11.333781
11692.53, 11.328623
11697.91, 11.323581
11703.30, 11.323749
11708.68, 11.329008
11714.06, 11.311154
11719.45, 11.307523
11724.83, 11.302567
11730.21, 11.301767
11735.60, 11.294147
11740.98, 11.292124
11746.36, 11.293512
11751.75, 11.279871
11757.13, 11.285878
11762.51, 11.290105
11767.90, 11.270802
11773.28, 11.274915
11778.66, 11.267529
11784.05, 11.263704
11789.43, 11.258238
11794.81, 11.260550
11800.20, 11.257942
11805.58, 11.248570
11810.96, 11.248444
11816.35, 11.239816
11821.73, 11.235845
11827.11, 11.231056
11832.50, 11.233661
11837.88, 11.226589
11843.26, 11.228161
11848.65, 11.215308
11854.03, 11.217461
11859.41, 11.216467
11864.79, 11.199153
11870.18, 11.208012
11875.56, 11.204088
11880.94, 11.196235
11886.33, 11.202595
11891.71, 11.192830
11897.09, 11.184647
11902.48, 11.178938
11907.86, 11.176751
11913.24, 11.180178
11918.63, 11.178686
11924.01, 11.165347
11929.39, 11.165804
11934.78, 11.163733
11940.16, 11.160238
11945.54, 11.146718
11950.93, 11.138636
11956.31, 11.139143
11961.69, 11.139545
11967.08, 11.142952
11972.46, 11.132513
11977.84, 11.132633
11983.23, 11.125682
11988.61, 11.120639
11993.99, 11.118112
11999.38, 11.113983
12004.76, 11.119152
12010.14, 11.107674
12015.53, 11.102888
12020.91, 11.102414
12026.29, 11.094606
12031.68, 11.094563
12037.06, 11.087234
12042.44, 11.086139
12047.83, 11.084287
12053.21, 11.074917
12058.59, 11.083282
12063.98, 11.078397
12069.36, 11.069305
12074.74, 11.067815
12080.13, 11.060172
12085.51, 11.053938
12090.89, 11.054962
12096.28, 11.047031
12101.66, 11.042603
12107.04, 11.045991
12112.43, 11.033235
12117.81, 11.030073
12123.19, 11.031895
12128.58, 11.029029
12133.96, 11.023892
12139.34, 11.018401
12144.73, 11.017291
12150.11, 11.002467
12155.49, 11.021171
12160.88, 11.007595
12166.26, 11.008648
12171.64, 11.001549
12177.03, 10.991750
12182.41, 10.990195
12187.79, 10.984101
12193.18, 10.982239
12198.56, 10.968987
12203.94, 10.977169
12209.33, 10.969743
12214.71, 10.969897
12220.09, 10.966246
12225.48, 10.959203
12230.86, 10.960076
12236.24, 10.954844
12241.63, 10.952816
12247.01, 10.951706
12252.39, 10.940318
12257.78, 10.943234
12263.16, 10.939952
12268.54, 10.922233
12273.93, 10.931452
12279.31, 10.928133
12284.69, 10.927567
12290.08, 10.918819
12295.46, 10.913893
12300.84, 10.911446
12306.23, 10.905089
12311.61, 10.901962
12316.99, 10.898547
12322.38, 10.898489
12327.76, 10.895931
12333.14, 10.895875
12338.53, 10.882719
12343.91, 10.882609
12349.29, 10.889910
12354.68, 10.873495
12360.06, 10.877671
12365.44, 10.871220
12370.83, 10.858738
12376.21, 10.861900
12381.59, 10.860286
12386.98, 10.850037
12392.36, 10.849749
12397.74, 10.850418
12403.13, 10.841384
12408.51, 10.840932
12413.89, 10.836286
12419.27, 10.827328
12424.66, 10.832604
12430.04, 10.829323
12435.42, 10.818463
12440.81, 10.818174
12446.19, 10.820607
12451.57, 10.813167
12456.96, 10.808643
12462.34, 10.805538
12467.72, 10.805478
12473.11, 10.791965
12478.49, 10.792052
12483.87, 10.786710
12489.26, 10.778610
12494.64, 10.784339
12500.02, 10.775621
12505.41, 10.777523
12510.79, 10.768331
12516.17, 10.774769
12521.56, 10.763283
12526.94, 10.766003
12532.32, 10.752957
12537.71, 10.749959
12543.09, 10.753070
12548.47, 10.746429
12553.86, 10.751442
12559.24, 10.744561
12564.62, 10.737093
12570.01, 10.732284
12575.39, 10.732964
12580.77, 10.727674
12586.16, 10.715374
12591.54, 10.721189
12596.92, 10.718018
12602.31, 10.714752
12607.69, 10.707712
12613.07, 10.704399
12618.46, 10.702920
12623.84, 10.697681
12629.22, 10.698029
12634.61, 10.689775
12639.99, 10.695004
12645.37, 10.680014
12650.76, 10.677463
12656.14, 10.677263
12661.52, 10.676685
12666.91, 10.668922
12672.29, 10.667594
12677.67, 10.652590
12683.06, 10.654671
12688.44, 10.651834
12693.82, 10.654671
12699.21, 10.649236
12704.59, 10.639149
12709.97, 10.639899
12715.36, 10.637059
12720.74, 10.639362
12726.12, 10.635004
12731.51, 10.626375
12736.89, 10.625698
12742.27, 10.611453
12747.66, 10.612919
12753.04, 10.617907
12758.42, 10.607155
12763.81, 10.611536
12769.19, 10.604696
12774.57, 10.598375
12779.96, 10.593340
12785.34, 10.586439
12790.72, 10.583793
12796.11, 10.588048
12801.49, 10.590995
12806.87, 10.575078
12812.26, 10.570204
12817.64, 10.574320
12823.02, 10.568357
12828.41, 10.568321
12833.79, 10.563745
12839.17, 10.555642
12844.56, 10.552013
12849.94, 10.548501
12855.32, 10.549450
12860.71, 10.551047
12866.09, 10.539071
12871.47, 10.539618
12876.86, 10.538407
12882.24, 10.524128
12887.62, 10.522144
12893.01, 10.517382
12898.39, 10.516728
12903.77, 10.517619
12909.16, 10.510788
12914.54, 10.499470
12919.92, 10.500370
12925.31, 10.511369
12930.69, 10.492193
12936.07, 10.499826
12941.46, 10.500758
12946.84, 10.484956
12952.22, 10.486904
12957.60, 10.479407
12962.99, 10.474072
12968.37, 10.474861
12973.75, 10.471479
12979.14, 10.463818
12984.52, 10.467987
12989.90, 10.466091
12995.29, 10.447120
13000.67, 10.456076
13006.05, 10.454596
13011.44, 10.449469
13016.82, 10.440346
13022.20, 10.441060
13027.59, 10.435517
13032.97, 10.436180
13038.35, 10.427590
13043.74, 10.433629
13049.12, 10.415833
13054.50, 10.418755
13059.89, 10.408227
13065.27, 10.406578
13070.65, 10.404812
13076.04, 10.402894
13081.42, 10.398767
13086.80, 10.404818
13092.19, 10.393904
13097.57, 10.393934
13102.95, 10.387488
13108.34, 10.390802
13113.72, 10.388339
13119.10, 10.381413
13124.49, 10.377903
13129.87, 10.370858
13135.25, 10.373592
13140.64, 10.369835
13146.02, 10.358443
13151.40, 10.355067
13156.79, 10.348857
13162.17, 10.348989
13167.55, 10.346212
13172.94, 10.344533
13178.32, 10.348606
13183.70, 10.341126
13189.09, 10.336337
13194.47, 10.326158
13199.85, 10.313516
13205.24, 10.317543
13210.62, 10.317096
13216.00, 10.313614
13221.39, 10.317341
13226.77, 10.317568
13232.15, 10.310444
13237.54, 10.305168
13242.92, 10.300773
13248.30, 10.291511
13253.69, 10.299027
13259.07, 10.299783
13264.45, 10.282327
13269.84, 10.282374
13275.22, 10.272239
13280.60, 10.276368
13285.99, 10.270328
13291.37, 10.269072
13296.75, 10.272527
13302.14, 10.272028
13307.52, 10.261209
13312.90, 10.252456
13318.29, 10.247753
13323.67, 10.245838
13329.05, 10.254067
13334.44, 10.243020
13339.82, 10.236422
13345.20, 10.228679
13350.59, 10.229812
13355.97, 10.223137
13361.35, 10.221060
13366.74, 10.218637
13372.12, 10.213240
13377.50, 10.216281
13382.89, 10.212727
13388.27, 10.218269
13393.65, 10.199030
13399.04, 10.201917
13404.42, 10.196903
13409.80, 10.193392
13415.19, 10.194950
13420.57, 10.189807
13425.95, 10.194009
13431.34, 10.189227
13436.72, 10.173542
13442.10, 10.173188
13447.49, 10.181373
13452.87, 10.174000
13458.25, 10.172558
13463.64, 10.163143
13469.02, 10.160933
13474.40, 10.155304
13479.79, 10.161164
13485.17, 10.150596
13490.55, 10.143061
13495.94, 10.144761
13501.32, 10.144072
13506.70, 10.140577
13512.08, 10.124741
13517.47, 10.131101
13522.85, 10.123977
13528.23, 10.124858
13533.62, 10.122055
13539.00, 10.120857
13544.38, 10.120563
13549.77, 10.110863
13555.15, 10.100515
13560.53, 10.103089
13565.92, 10.105955
13571.30, 10.097995
13576.68, 10.094499
13582.07, 10.089504
13587.45, 10.086864
13592.83, 10.091109
13598.22, 10.072694
13603.60, 10.073991
13608.98, 10.076273
13614.37, 10.073427
13619.75, 10.075377
13625.13, 10.070982
13630.52, 10.065062
13635.90, 10.055353
13641.28, 10.058646
13646.67, 10.047184
13652.05, 10.050600
13657.43, 10.042999
13662.82, 10.049185
13668.20, 10.043897
13673.58, 10.031830
13678.97, 10.036144
13684.35, 10.023182
13689.73, 10.025211
13695.12, 10.026902
13700.50, 10.020091
13705.88, 10.012383
13711.27, 10.005444
13716.65, 10.016422
13722.03, 10.008680
13727.42, 10.003672
13732.80, 10.001697
13738.18, 10.002864
13743.57, 9.998896
